cell_id,ho_success_rate_pct,pingpong_rate_pct,too_early_pct,too_late_pct,wrong_cell_pct
RKSB-001-1,97.94587270740307,1.11070161001247,10.760712566201251,17.284545016851226,71.95474241694752
RKSB-001-2,97.92586825570312,1.1273233206093254,10.32242540904716,17.25216554379211,72.42540904716073
RKSB-001-3,94.49580124916574,2.7545421482898753,19.636232015202243,28.72138268030043,51.64238530449733
RKSB-002-1,97.972740808613,1.1177074544327088,10.144927536231885,17.293048391058708,72.5620240727094
RKSB-002-2,97.9719118768789,1.1164542146909906,10.349065880039332,17.08456243854474,72.56637168141593
RKSB-002-3,97.9559090274871,1.1176452633613803,10.531448074110191,16.82106289614822,72.64748902974159
RKSB-003-1,97.96341683910241,2.802827949326593,10.406905055487053,16.892725030826142,72.7003699136868
RKSB-003-2,97.96325641279589,2.7175259191111425,9.944079747143205,16.65451008995867,73.40141016289813
RKSB-003-3,97.95241312016813,2.7279275413403625,10.239491691104595,16.81329423264907,72.94721407624634
RKSB-004-1,94.57781789009225,1.0581786180060013,19.83539855742556,28.342888847789904,51.82171259478454
RKSB-004-2,97.98287221347559,1.0602858473331662,9.99254287844892,16.231667909520258,73.77578921203082
RKSB-004-3,97.94482051996239,1.1243087329436678,10.333978702807357,16.892545982575026,72.77347531461761
RKSB-005-1,97.92326663191243,1.079584137433262,10.716871832005793,16.7270094134685,72.55611875452571
RKSB-005-2,97.9540200232182,1.1086800174228382,10.23278370514064,16.901066925315227,72.86614936954413
RKSB-005-3,97.95940508126874,1.1085045759793803,10.608989850169163,17.834702754954083,71.55630739487675
RKSB-006-1,97.92883774908022,1.0942960449014378,10.467334287076776,17.02432045779685,72.50834525512637
RKSB-006-2,97.90293618778072,1.1014748992770302,10.697343453510436,17.765654648956357,71.5370018975332
RKSB-006-3,99.27904337959326,2.2752848501899,0.9685230024213075,1.937046004842615,97.09443099273608
RKSB-007-1,97.93919811720593,1.1083392729864576,10.76699733849504,17.25139124122913,71.98161142027583
RKSB-007-2,97.93972787362871,2.7471415562076293,10.317460317460316,17.26791726791727,72.41462241462241
RKSB-007-3,97.98258790046842,1.1255389425380096,10.335537594905707,16.580945383296598,73.08351702179769
RKSB-008-1,99.23828623197967,0.7586970972745402,0.8083140877598153,1.8475750577367205,97.34411085450347
RKSB-008-2,99.23305681640319,0.7754994742376446,0.9070294784580499,1.9274376417233559,97.1655328798186
RKSB-008-3,94.5135534252747,2.7732316411111997,20.00912408759124,28.458029197080293,51.53284671532846
RKSB-009-1,99.24484966592428,0.7924541533714367,0.3456221198156682,1.497695852534562,98.15668202764977
RKSB-009-2,99.25358184906153,0.7994173291914566,0.7001166861143524,1.5169194865810969,97.78296382730454
RKSB-009-3,97.93099315325034,2.7062999112688555,10.451363746077721,17.402848177649048,72.14578807627323
RKSB-010-1,99.23069534313083,0.7506291909396504,0.9080590238365494,2.0431328036322363,97.04880817253121
RKSB-010-2,97.90032785578332,1.1033977321308606,10.346464167062173,17.06217370669198,72.59136212624585
RKSB-010-3,97.94376458478035,1.1035263866780947,10.741190765492101,17.278250303766708,71.9805589307412
RKSB-011-1,97.96033056192516,1.0945951483363383,10.38130381303813,17.22017220172202,72.39852398523985
RKSB-011-2,99.24934500827358,0.8101701096725453,1.1481056257175661,2.1814006888633752,96.67049368541906
RKSB-011-3,97.17379958246346,0.7608919443922264,8.956602031394276,14.92767005232379,76.11572791628193
RKSB-012-1,97.96237857485023,1.1312479520076626,10.227823557925351,17.52302472127969,72.24915172079496
RKSB-012-2,97.96258769287454,1.0414178326920829,9.359726295210166,16.7644183773216,73.87585532746823
RKSB-012-3,97.94330797181459,1.0750484232964737,10.492923377257199,17.10590531966813,72.40117130307468
RKSB-013-1,99.24220522659378,0.7406295792800268,1.0404624277456647,2.4277456647398843,96.53179190751445
RKSB-013-2,99.29558121195474,0.7477869788692175,0.12578616352201258,1.509433962264151,98.36477987421384
RKSB-013-3,97.92471018365441,1.076722194452662,10.565583634175692,17.737665463297233,71.69675090252707
RKSB-014-1,99.27875346163285,0.8262347177472746,0.9720534629404617,1.5795868772782502,97.44835965978129
RKSB-014-2,97.96165689877819,2.7951286783345837,10.33138401559454,16.885964912280702,72.78265107212476
RKSB-014-3,97.95770517818332,1.0932508238371945,10.497104247104247,17.495173745173744,72.00772200772201
RKSB-015-1,99.26021340667374,2.304292929292929,0.823529411764706,1.2941176470588236,97.88235294117648
RKSB-015-2,97.93522670652716,2.7386597203850305,10.111003861003862,17.13320463320463,72.7557915057915
RKSB-015-3,97.92201949512622,1.1016218037397967,10.58455617031513,16.93528987250421,72.48015395718066
RKSB-016-1,99.26492491545322,0.7802363657225572,0.7151370679380215,1.7878426698450536,97.49702026221692
RKSB-016-2,97.98065060710344,1.121986032522812,10.190452634182538,16.25030917635419,73.55923818946327
RKSB-016-3,99.23558449925561,0.7676718049499478,0.7972665148063782,1.5945330296127564,97.60820045558086
RKSB-017-1,99.23223405176145,0.8112139424125328,0.9019165727170236,2.593010146561443,96.50507328072153
RKSB-017-2,97.92887593223047,2.784220372418785,10.96649795131357,17.20896601590745,71.82453603277898
RKSB-017-3,94.53315115490486,1.0776851133864,20.003648636322175,28.331661041685667,51.664690321992154
RKSB-018-1,97.99398593404408,2.802306767634245,10.307234886025768,17.046580773042617,72.64618434093163
RKSB-018-2,99.2504327806044,2.2603722132700583,1.0550996483001172,2.2274325908558033,96.71746776084407
RKSB-018-3,97.95276138583836,1.0648070608178408,10.296260320543954,17.022826614861582,72.68091306459446
RKSB-019-1,94.55517070757051,1.0884581571566123,19.374772809887315,28.825881497637223,51.79934569247546
RKSB-019-2,99.21867539435189,0.7778526367366938,0.5555555555555556,2.666666666666667,96.77777777777777
RKSB-019-3,97.90212583250955,1.1004813968668408,10.447405997144218,17.3726796763446,72.17991432651118
RKSB-020-1,94.42323486224834,1.0869737112614062,19.7072474116387,29.043198857550873,51.249553730810426
RKSB-020-2,99.27934412415294,0.8151861577500155,0.6090133982947624,1.0962241169305724,98.29476248477467
RKSB-020-3,97.98772338003069,1.0826239612013437,10.430504305043051,16.851168511685117,72.71832718327184
RKSB-021-1,99.27818265722819,0.8261708472197861,0.7237635705669482,2.0506634499396865,97.22557297949336
RKSB-021-2,97.23413774046685,0.7614304788712064,8.72185220424992,14.145258483983508,77.13288931176658
RKSB-021-3,99.21073469668801,0.8085575229684125,0.7633587786259541,1.8538713195201746,97.38276990185388
RKSB-022-1,97.93963915034406,1.1024735701421464,10.229746070133011,17.001209189842807,72.76904474002419
RKSB-022-2,97.97338650767014,1.0932100071537245,10.253287871407696,16.853385289819776,72.89332683877254
RKSB-022-3,97.90513795072766,1.0902087387672796,10.951821386603996,17.46180963572268,71.58636897767332
RKSB-023-1,97.94850428304291,2.8034212272057446,10.372340425531915,16.75531914893617,72.87234042553192
RKSB-023-2,97.20677751719413,0.7572266348595336,8.20754716981132,14.654088050314465,77.13836477987421
RKSB-023-3,97.88935880900247,1.087267378914469,10.279488394126005,17.432496447181432,72.28801515869256
RKSB-024-1,99.22908173687529,0.7321548444842247,0.5760368663594471,1.497695852534562,97.92626728110599
RKSB-024-2,99.2467209427455,2.3525333949536513,0.819672131147541,1.9906323185011712,97.18969555035129
RKSB-024-3,97.94134543005427,2.7966688746075006,10.343998075535241,16.333894635554486,73.32210728891027
RKSB-025-1,99.27744632203208,0.801583374567046,0.7416563658838072,2.1013597033374536,97.15698393077874
RKSB-025-2,99.26073433135667,0.8033590171501616,0.834326579261025,1.66865315852205,97.49702026221692
RKSB-025-3,97.97336823423262,1.0808294455183023,9.858121330724071,16.78082191780822,73.36105675146771
